entry_id,tanggal_raw,tanggal,tahun,bulan,presisi_tanggal,provinsi,kabupaten_kota,lokasi_raw,jumlah_raw,jumlah_dilaporkan,status_angka,jumlah_baris_html,jumlah_sel_angka,source_url,source_urls_json,masalah_rujukan,status_audit,masuk_analisis_utama,alasan_eksklusi,snapshot_revision,diakses_pada
W29876794-r193c6,22 April 2026,2026-04-22,2026,4,tanggal,Banten,Kota Cilegon,SMP PGRI Citangkil,11 Siswa,11,angka_literal,1,1,https://www.radarbanten.co.id/2026/04/23/keracunan-mbg-terjadi-lagi-kini-menimpa-11-siswa-smp-pgri-cilegon/,"[""https://www.radarbanten.co.id/2026/04/23/keracunan-mbg-terjadi-lagi-kini-menimpa-11-siswa-smp-pgri-cilegon/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r634c6,22 April 2026,2026-04-22,2026,4,tanggal,Jawa Timur,Kota Kediri,SDN Ketami 1 | SDN Ketami 2 | SDN Tempurejo 1,73 Siswa,73,angka_literal,3,1,https://www.detik.com/jatim/berita/d-8460176/siswa-di-3-sd-kediri-keracunan-mbg-walkot-vinanda-perintahkan-investigasi,"[""https://www.detik.com/jatim/berita/d-8460176/siswa-di-3-sd-kediri-keracunan-mbg-walkot-vinanda-perintahkan-investigasi""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r637c6,22 April 2026,2026-04-22,2026,4,tanggal,Jawa Timur,Sampang,SDN Bira Tengah 1,19 Siswa,19,angka_literal,1,1,https://www.detik.com/jatim/berita/d-8458292/kondisi-terkini-belasan-siswa-di-sampang-yang-gatal-gatal-usai-santap-mbg,"[""https://www.detik.com/jatim/berita/d-8458292/kondisi-terkini-belasan-siswa-di-sampang-yang-gatal-gatal-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r184c6,23 April 2026,2026-04-23,2026,4,tanggal,Kalimantan Selatan,Hulu Sungai Utara,SMKN 1 Amuntai,61 Siswa,61,angka_literal,1,1,https://beritaborneo.com/main/61-korban-keracunan-dprd-kalsel-minta-sistem-mbg-dibongkar-ulang/,"[""https://beritaborneo.com/main/61-korban-keracunan-dprd-kalsel-minta-sistem-mbg-dibongkar-ulang/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r784c6,23 April 2026,2026-04-23,2026,4,tanggal,Sulawesi Selatan,Jeneponto,SDN 7 Rumbia,28 Siswa,28,angka_literal,1,1,https://updatesulsel.id/28-siswa-keracunan-mbg-di-bontomanai-jeneponto-diminta-ditutup-sementara/,"[""https://updatesulsel.id/28-siswa-keracunan-mbg-di-bontomanai-jeneponto-diminta-ditutup-sementara/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r99c6,23 April 2026,2026-04-23,2026,4,tanggal,Bengkulu,Bengkulu Tengah,SMP Negeri 3 Bengkulu Tengah,8 Siswa,8,angka_literal,1,1,https://bengkulu.tribunnews.com/breaking-news/100624/breaking-news-7-siswa-smpn-3-bengkulu-tengah-diduga-keracunan-mbg-sempat-dirawat-di-klinik,"[""https://bengkulu.tribunnews.com/breaking-news/100624/breaking-news-7-siswa-smpn-3-bengkulu-tengah-diduga-keracunan-mbg-sempat-dirawat-di-klinik""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r145c6,24 April 2026,2026-04-24,2026,4,tanggal,Kalimantan Barat,Kubu Raya,SDN 23 Sungai Ambawang,12 Siswa,12,angka_literal,1,1,https://insidepontianak.com/article/42255/lagi-siswa-sd-di-kubu-raya-diduga-keracunan-mbg-ayam-goreng-disebut-berbau-dan-keras,"[""https://insidepontianak.com/article/42255/lagi-siswa-sd-di-kubu-raya-diduga-keracunan-mbg-ayam-goreng-disebut-berbau-dan-keras""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r668c6,24 April 2026,2026-04-24,2026,4,tanggal,Nusa Tenggara Barat,Lombok Timur,MI Yadinu Banok,51 Orang,51,angka_literal,1,1,https://kicknews.today/keracunan-massal-mbg-di-lombok-timur-bertambah-ibu-hamil-ikut-dirawat/,"[""https://kicknews.today/keracunan-massal-mbg-di-lombok-timur-bertambah-ibu-hamil-ikut-dirawat/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r638c6,27 April 2026,2026-04-27,2026,4,tanggal,Jawa Timur,Kediri,TK (Spesifik tidak disebutkan) | SD (Spesifik tidak disebutkan),6 Siswa,6,angka_literal,2,1,https://suryamalang.tribunnews.com/jawa-timur/284163/6-siswa-madrasah-di-kediri-diduga-keracunan-mbg-muntah-muntah-keluhkan-rasa-ayam-yang-aneh,"[""https://suryamalang.tribunnews.com/jawa-timur/284163/6-siswa-madrasah-di-kediri-diduga-keracunan-mbg-muntah-muntah-keluhkan-rasa-ayam-yang-aneh""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r18c6,28 April 2026,2026-04-28,2026,4,tanggal,Sumatera Utara,Deli Serdang,SD swasta terpadu As Syifa,11 Siswa,11,angka_literal,1,1,https://www.hariansib.com/Marsipature-Hutanabe/443537/11-pelajar-sd-diduga-keracunan-mbg-di-deliserdang/,"[""https://www.hariansib.com/Marsipature-Hutanabe/443537/11-pelajar-sd-diduga-keracunan-mbg-di-deliserdang/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r383c6,28 April 2026,2026-04-28,2026,4,tanggal,Jawa Tengah,Klaten,SMPN 1 Tulung,584 Siswa dan Guru,584,angka_literal,1,1,https://jateng.harianjogja.com/read/2026/04/30/648/1254508/584-siswa-dan-guru-di-klaten-diduga-keracunan-mbg,"[""https://jateng.harianjogja.com/read/2026/04/30/648/1254508/584-siswa-dan-guru-di-klaten-diduga-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r194c6,29 April 2026,2026-04-29,2026,4,tanggal,Banten,Tangerang,TBA (Tidak disebutkan),33 Siswa,33,angka_literal,1,1,https://tangerangnews.co.id/2026/04/30/33-siswa-di-kronjo-keracunan-massal-usai-santap-menu-mbg-makaroni-bermalam-jadi-pemicu/,"[""https://tangerangnews.co.id/2026/04/30/33-siswa-di-kronjo-keracunan-massal-usai-santap-menu-mbg-makaroni-bermalam-jadi-pemicu/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r463c6,29 April 2026,2026-04-29,2026,4,tanggal,Jawa Tengah,Cilacap,Ponpes putri Kelurahan Gumilir,>100 Santri,,batas_bukan_angka_pasti,1,1,https://banyumas.tribunnews.com/barlingmascakeb/91243/dilarikan-ke-rs-ratusan-santri-cilacap-diduga-keracunan-makanan-dinkes-tunggu-hasil-uji-lab-sampel,"[""https://banyumas.tribunnews.com/barlingmascakeb/91243/dilarikan-ke-rs-ratusan-santri-cilacap-diduga-keracunan-makanan-dinkes-tunggu-hasil-uji-lab-sampel""]",,belum_diperiksa_individual,False,batas_bukan_angka_pasti,29876794,2026-09-18
W29876794-r711c6,29 April 2026,2026-04-29,2026,4,tanggal,Nusa Tenggara Timur,Timor Tengah Selatan,SD GMIT Panite 1 | SD Tuapanan | SMAN 1 Amanuban,37 Siswa dan 6 Guru,43,angka_literal,3,1,https://regional.kompas.com/read/2026/04/30/224346078/diduga-keracunan-mbg-37-siswa-dan-6-guru-di-kabupaten-timor-tengah-selatan?,"[""https://regional.kompas.com/read/2026/04/30/224346078/diduga-keracunan-mbg-37-siswa-dan-6-guru-di-kabupaten-timor-tengah-selatan?""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r82c6,29 April 2026,2026-04-29,2026,4,tanggal,Kepulauan Riau,Kota Batam,SMK Negeri 3 Batam,Ratusan Siswa,,kualitatif,1,1,https://inspirasitoday.com/ratusan-siswa-smkn-3-batam-diduga-keracunan-mbg-banyak-yang-sakit-perut/,"[""https://inspirasitoday.com/ratusan-siswa-smkn-3-batam-diduga-keracunan-mbg-banyak-yang-sakit-perut/""]",,belum_diperiksa_individual,False,kualitatif,29876794,2026-09-18
W29876794-r729c6,30 April 2026,2026-04-30,2026,4,tanggal,Nusa Tenggara Timur,Sumba Tengah,TBA (Tidak disebutkan),>100 siswa,,batas_bukan_angka_pasti,1,1,https://selatanindonesia.com/diduga-keracunan-mbg-lebih-dari-100-anak-di-sumba-tengah-dilarikan-ke-fasilitas-kesehatan/,"[""https://selatanindonesia.com/diduga-keracunan-mbg-lebih-dari-100-anak-di-sumba-tengah-dilarikan-ke-fasilitas-kesehatan/""]",,belum_diperiksa_individual,False,batas_bukan_angka_pasti,29876794,2026-09-18
W29876794-r109c6,4 Mei 2026,2026-05-04,2026,5,tanggal,Kepulauan Bangka Belitung,Belitung,SDN 23 Tanjungpandan | SD Negeri 7 Tanjungpandan,30 Siswa,30,angka_literal,2,1,https://belitung.tribunnews.com/lokal/213812/puluhan-murid-muntah-kepsek-sdn-23-tanjungpandan-tidak-berani-sebut-keracunan-mbg,"[""https://belitung.tribunnews.com/lokal/213812/puluhan-murid-muntah-kepsek-sdn-23-tanjungpandan-tidak-berani-sebut-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r392c6,6 Mei 2026,2026-05-06,2026,5,tanggal,Jawa Tengah,Wonogiri,SMKN 1 Jatiroto,235 SIswa dan 7 Guru,242,angka_literal,1,1,https://www.rinews.id/dugaan-keracunan-massal-mbg-di-smkn-1-jatiroto-ratusan-siswa-dan-guru-alami-diare-penyebab-masih-diselidiki/,"[""https://www.rinews.id/dugaan-keracunan-massal-mbg-di-smkn-1-jatiroto-ratusan-siswa-dan-guru-alami-diare-penyebab-masih-diselidiki/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r521c6,6 Mei 2026,2026-05-06,2026,5,tanggal,Daerah Istimewa Yogyakarta,Bantul,SDN Kowang,23 Siswa,23,angka_literal,1,1,https://regional.espos.id/23-siswa-sd-di-bantul-diduga-keracunan-mbg-sampel-makanan-diuji-lab-2213609,"[""https://regional.espos.id/23-siswa-sd-di-bantul-diduga-keracunan-mbg-sampel-makanan-diuji-lab-2213609""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r207c6,8 Mei 2026,2026-05-08,2026,5,tanggal,DKI Jakarta,Jakarta Timur,SDN Cakung Timur 01 | SDN Ujung Menteng 02 | SDN Ujung Menteng 03,252 Siswa,252,angka_literal,3,1,https://news.detik.com/berita/d-8481654/252-siswa-di-jaktim-diduga-keracunan-mbg-alami-gejala-usai-makan-pangsit-tahu,"[""https://news.detik.com/berita/d-8481654/252-siswa-di-jaktim-diduga-keracunan-mbg-alami-gejala-usai-makan-pangsit-tahu""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r795c6,9 Mei 2026,2026-05-09,2026,5,tanggal,Sulawesi Tenggara,Kolaka,SDN 3 Watubangga,11 Siswa,11,angka_literal,1,1,https://penafaktual.com/sakit-perut-hingga-muntah-muntah-11-siswa-sd-di-kolaka-tumbang-usai-makan-program-mbg/,"[""https://penafaktual.com/sakit-perut-hingga-muntah-muntah-11-siswa-sd-di-kolaka-tumbang-usai-makan-program-mbg/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r606c6,11 Mei 2026,2026-05-11,2026,5,tanggal,Jawa Timur,Kota Surabaya,TK Ubaid | TK Aletheia | SD Tembok Dukuh 1 | SD Tembok Dukuh 3 | SDN Tembok Dukuh 4 | SD Aletheia | SD Pancasila 45 | SD Raden Wijaya | SD Ubaid 1 | SD Ubaid 2 | SMP Aletheia | SMP Islam | RW X Demak Jaya (warga terdampak),210 Siswa,210,angka_literal,13,1,https://www.detik.com/jatim/berita/d-8489569/keracunan-mbg-210-siswa-surabaya-bongkar-banyak-sppg-tak-kantongi-slhs,"[""https://www.detik.com/jatim/berita/d-8489569/keracunan-mbg-210-siswa-surabaya-bongkar-banyak-sppg-tak-kantongi-slhs""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r227c6,13 Mei 2026,2026-05-13,2026,5,tanggal,Jawa Barat,Cianjur,SD Negeri Ciadeg,19 Siswa,19,angka_literal,1,1,https://cianjurekspres.disway.id/metropolis/read/20901/belasan-siswa-sd-di-pagelaran-cianjur-diduga-keracunan-usai-konsumsi-mbg-dan-jajanan-es,"[""https://cianjurekspres.disway.id/metropolis/read/20901/belasan-siswa-sd-di-pagelaran-cianjur-diduga-keracunan-usai-konsumsi-mbg-dan-jajanan-es""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r692c6,13 Mei 2026,2026-05-13,2026,5,tanggal,Nusa Tenggara Timur,Kupang,SDN Onitua,23 Siswa,23,angka_literal,1,1,https://atlasnews.id/daerah/geger-23-siswa-di-kupang-barat-diduga-keracunan-mbg-puskesmas-batakte-sigap-beri-pertolongan-pertama/,"[""https://atlasnews.id/daerah/geger-23-siswa-di-kupang-barat-diduga-keracunan-mbg-puskesmas-batakte-sigap-beri-pertolongan-pertama/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r422c6,18 Mei 2026,2026-05-18,2026,5,tanggal,Jawa Tengah,Temanggung,SMP Negeri 4 Temanggung dan 7 Sekolah Lainnya,323 orang,323,angka_literal,1,1,https://jateng.murianews.com/zulkifli-fahmi/467568/ratusan-siswa-guru-di-temanggung-keracunan-mbg-sppg-minta-maaf,"[""https://jateng.murianews.com/zulkifli-fahmi/467568/ratusan-siswa-guru-di-temanggung-keracunan-mbg-sppg-minta-maaf""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r107c6,20 Mei 2026,2026-05-20,2026,5,tanggal,Jambi,Kota Jambi,SMKN 1 Kota Jambi,8 Siswa,8,angka_literal,1,1,https://jambi.tribunnews.com/makalam/1196531/delapan-pelajar-smkn-1-jambi-mual-hingga-muntah-setelah-santap-mbg-tadi-pagi,"[""https://jambi.tribunnews.com/makalam/1196531/delapan-pelajar-smkn-1-jambi-mual-hingga-muntah-setelah-santap-mbg-tadi-pagi""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r552c6,20 Mei 2026,2026-05-20,2026,5,tanggal,Jawa Timur,Jember,PAUD Qur’an Raudlatul Tulab | TK Al-Hidayah 01 | RA Hidayatul Mubtadiin | PAUD Aster 29 | TK Kuncup Bunga,25 Siswa,25,angka_literal,5,1,https://surabaya.kompas.com/read/2026/05/24/101632678/diduga-abaikan-edaran-bgn-dan-buat-25-anak-di-jember-keracunan-sppg?page=all,"[""https://surabaya.kompas.com/read/2026/05/24/101632678/diduga-abaikan-edaran-bgn-dan-buat-25-anak-di-jember-keracunan-sppg?page=all""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r292c6,21 Mei 2026,2026-05-21,2026,5,tanggal,Jawa Barat,Garut,SD Negeri 2 Hegarsari,57 Siswa,57,angka_literal,1,1,https://prianganinsider.pikiran-rakyat.com/priangan/pr-38310221715/heboh-di-garut-program-mbg-berujung-dugaan-keracunan-massal-orang-tua-panik,"[""https://prianganinsider.pikiran-rakyat.com/priangan/pr-38310221715/heboh-di-garut-program-mbg-berujung-dugaan-keracunan-massal-orang-tua-panik""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r646c6,21 Mei 2026,2026-05-21,2026,5,tanggal,Jawa Timur,Gresik,SDN 238 Menganti,14 Siswa,14,angka_literal,1,1,https://mediabangsanews.com/2026/05/25/belasan-siswa-sdn-238-menganti-diduga-keracunan-mbg-orang-tua-soroti-kelalaian-pengelola-sppg/,"[""https://mediabangsanews.com/2026/05/25/belasan-siswa-sdn-238-menganti-diduga-keracunan-mbg-orang-tua-soroti-kelalaian-pengelola-sppg/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r158c6,22 Mei 2026,2026-05-22,2026,5,tanggal,Kalimantan Barat,Sambas,SD (Spesiftik tidak disebutkan),15 Siswa,15,angka_literal,1,1,https://mataexpose.co.id/post/15-siswa-sd-di-sambas-diduga-alami-keracunan-usai-santap-menu-makan-bergizi-gratis-investigasi-dapur-mitra-dimulai,"[""https://mataexpose.co.id/post/15-siswa-sd-di-sambas-diduga-alami-keracunan-usai-santap-menu-makan-bergizi-gratis-investigasi-dapur-mitra-dimulai""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r211c6,22 Mei 2026,2026-05-22,2026,5,tanggal,DKI Jakarta,Jakarta Barat,SMPN 82 Jakarta,116 Siswa,116,angka_literal,1,1,https://megapolitan.kompas.com/read/2026/05/26/15212251/116-siswa-smp-di-grogol-jakbar-diduga-keracunan-usai-santap-mbg,"[""https://megapolitan.kompas.com/read/2026/05/26/15212251/116-siswa-smp-di-grogol-jakbar-diduga-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r195c6,24 Mei 2026,2026-05-24,2026,5,tanggal,Banten,Serang,SMAN 1 Padarincang,32 Siswa,32,angka_literal,1,1,https://www.asatunews.co.id/siswa-sman-1-padarincang-serang-keracunan-makan-bergizi-gratis,"[""https://www.asatunews.co.id/siswa-sman-1-padarincang-serang-keracunan-makan-bergizi-gratis""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r348c6,29 Mei 2026,2026-05-29,2026,5,tanggal,Jawa Barat,Majalengka,SMP ( Spesifik tidak disebutkan) | SMA ( Spesifik tidak disebutkan),22 Siswa,22,angka_literal,2,1,https://www.detik.com/jabar/cirebon-raya/d-8512997/sppg-di-talaga-majalengka-disetop-sementara-usai-22-siswa-dirawat-rs,"[""https://www.detik.com/jabar/cirebon-raya/d-8512997/sppg-di-talaga-majalengka-disetop-sementara-usai-22-siswa-dirawat-rs""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r100c6,4 Juni 2026,2026-06-04,2026,6,tanggal,Bengkulu,Kepahiang,SDN 18 Taba Tebelet,16 Orang,16,angka_literal,1,1,https://betv.disway.id/daerah/read/73679/bertambah-menjadi-16-orang-korban-keracunan-mbg-di-kepahiang-termasuk-guru-dan-penjaga-sekolah,"[""https://betv.disway.id/daerah/read/73679/bertambah-menjadi-16-orang-korban-keracunan-mbg-di-kepahiang-termasuk-guru-dan-penjaga-sekolah""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r633c6,4 Juni 2026,2026-06-04,2026,6,tanggal,Jawa Timur,Bangkalan,SMAN 1 Kokop,84 Siswa,84,angka_literal,1,1,https://www.detik.com/jatim/berita/d-8518917/total-84-siswa-sman-1-kokop-bangkalan-keracunan-mbg-12-masih-dirawat,"[""https://www.detik.com/jatim/berita/d-8518917/total-84-siswa-sman-1-kokop-bangkalan-keracunan-mbg-12-masih-dirawat""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r693c6,6 Juni 2026,2026-06-06,2026,6,tanggal,Nusa Tenggara Timur,Kupang,SDN Tapen,8 Siswa 1 Guru,9,angka_literal,1,1,https://atlasnews.id/daerah/diduga-keracunan-mbg-delapan-siswa-dan-seorang-guru-di-takari-jalani-observasi-medis/,"[""https://atlasnews.id/daerah/diduga-keracunan-mbg-delapan-siswa-dan-seorang-guru-di-takari-jalani-observasi-medis/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r277c6,18 Juni 2026,2026-06-18,2026,6,tanggal,Jawa Barat,Sukabumi,Satu Keluarga,3 Orang,3,angka_literal,1,1,https://www.liputan6.com/regional/read/7894521/ibu-dan-dua-anak-diduga-keracunan-susu-mbg-ini-kata-pengelola-sppg,"[""https://www.liputan6.com/regional/read/7894521/ibu-dan-dua-anak-diduga-keracunan-susu-mbg-ini-kata-pengelola-sppg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r557c6,15 Juli 2026,2026-07-15,2026,7,tanggal,Jawa Timur,Jember,TK (Spesifik tidak disebutkan) | SDN Karangsono,29 Siswa,29,angka_literal,2,1,https://k-radiojember.com/artikel/29-korban-diduga-keracunan-mbg-satgas-temukan-pelanggaran-sop-di-dapur-karangsono,"[""https://k-radiojember.com/artikel/29-korban-diduga-keracunan-mbg-satgas-temukan-pelanggaran-sop-di-dapur-karangsono""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r430c6,20 Juli 2026,2026-07-20,2026,7,tanggal,Jawa Tengah,Blora,SD Negeri Sendangrejo,19 Siswa,19,angka_literal,1,1,https://www.bloraweb.com/2026/07/19-siswa-keracunan-mbg-enam-masih.html,"[""https://www.bloraweb.com/2026/07/19-siswa-keracunan-mbg-enam-masih.html""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r476c6,21 Juli 2026,2026-07-21,2026,7,tanggal,Daerah Istimewa Yogyakarta,Kulon Progo,SD (Spesifik tidak disebutkan) | MI Ma'arif | SMP Negeri 3 Wates | Ibu Menyusui,124 Orang,124,angka_literal,4,1,https://www.instagram.com/p/DbDg62fTCv5/,"[""https://www.instagram.com/p/DbDg62fTCv5/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r647c6,21 Juli 2026,2026-07-21,2026,7,tanggal,Jawa Timur,Kota Malang,SDN Kauman 1,33 Siswa,33,angka_literal,1,1,https://afu.id/nusantara/33-siswa-sdn-kauman-1-malang-keracunan-distribusi-mbg-dihentikan-usai-temuan-e-coli,"[""https://afu.id/nusantara/33-siswa-sdn-kauman-1-malang-keracunan-distribusi-mbg-dihentikan-usai-temuan-e-coli""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r293c6,22 Juli 2026,2026-07-22,2026,7,tanggal,Jawa Barat,Garut,Ponpes Al Mansuriah | PAUD Al-Mukhtar | SDN 1 Sindangsuka | SDN 3 Sindangsuka | SDN 5 Sindangsuka,117 Orang,117,angka_literal,5,1,https://transtwonews.com/2026/07/sebanyak-117-orang-diduga-keracunan-makan-bergizi-gratis-kembali-terulang-di-garut-jawa-barat/,"[""https://transtwonews.com/2026/07/sebanyak-117-orang-diduga-keracunan-makan-bergizi-gratis-kembali-terulang-di-garut-jawa-barat/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r648c6,22 Juli 2026,2026-07-22,2026,7,tanggal,Jawa Timur,Pasuruan,SMAN 1 Pandaan,14 Siswa,14,angka_literal,1,1,https://beritajatim.com/diduga-keracunan-makanan-mbg-14-siswa-sman-1-pandaan-mual-dan-muntah-9-dilarikan-ke-igd,"[""https://beritajatim.com/diduga-keracunan-makanan-mbg-14-siswa-sman-1-pandaan-mual-dan-muntah-9-dilarikan-ke-igd""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r117c6,23 Juli 2026,2026-07-23,2026,7,tanggal,Lampung,Tanggamus,SMPN 1 Talangpadang,23 Siswa,23,angka_literal,1,1,https://www.instagram.com/p/DbMx8XJj0s3/,"[""https://www.instagram.com/p/DbMx8XJj0s3/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r640c6,23 Juli 2026,2026-07-23,2026,7,tanggal,Jawa Timur,Kediri,TK Kusuma Mulya Krandang | MI Barokah | SDN Purwodadi 1 | SDN Krandang 2 | SMPN 1 Kras | nonsekolah kategori 3B,211 Orang,211,angka_literal,6,1,https://kediritangguh.co/update-keracunan-211-orang-alami-gejala-usai-santap-mbg-di-kediri-kadinkes-penghentian-sppg-kewenangan-bgn/,"[""https://kediritangguh.co/update-keracunan-211-orang-alami-gejala-usai-santap-mbg-di-kediri-kadinkes-penghentian-sppg-kewenangan-bgn/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r143c6,24 Juli 2026,2026-07-24,2026,7,tanggal,Lampung,Pesawaran,SDN 22 Ogan 2 Trimulyo,33 Orang,33,angka_literal,1,1,https://www.detik.com/sumbagsel/berita/d-8588523/puluhan-siswa-guru-sd-di-pesawaran-keracunan-diduga-usai-santap-menu-mbg,"[""https://www.detik.com/sumbagsel/berita/d-8588523/puluhan-siswa-guru-sd-di-pesawaran-keracunan-diduga-usai-santap-menu-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r578c6,27 Juli 2026,2026-07-27,2026,7,tanggal,Jawa Timur,Tulungagung,"Warga (Pelajar, Guru, Balita, Bumil dan Busui)",103 Orang,103,angka_literal,1,1,,[],tanpa_rujukan,belum_diperiksa_individual,False,tanpa_rujukan,29876794,2026-09-18
W29876794-r161c6,28 Juli 2026,2026-07-28,2026,7,tanggal,Kalimantan Tengah,Seruyan,SMPN 1 Kuala Pembuang,156 Orang,156,angka_literal,1,1,https://www.detik.com/kalimantan/berita/d-8601733/sppg-di-seruyan-dihentikan-usai-156-penerima-mbg-diduga-keracunan,"[""https://www.detik.com/kalimantan/berita/d-8601733/sppg-di-seruyan-dihentikan-usai-156-penerima-mbg-diduga-keracunan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r278c6,28 Juli 2026,2026-07-28,2026,7,tanggal,Jawa Barat,Sukabumi,SDN Bojong koneng,39 Siswa,39,angka_literal,1,1,https://jabar.idntimes.com/news/jawa-barat/puluhan-siswa-sd-di-sukabumi-keracunan-susu-mbg-diduga-kedaluwarsa-00-6snxf-yg9t08,"[""https://jabar.idntimes.com/news/jawa-barat/puluhan-siswa-sd-di-sukabumi-keracunan-susu-mbg-diduga-kedaluwarsa-00-6snxf-yg9t08""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r771c6,29 Juli 2026,2026-07-29,2026,7,tanggal,Sulawesi Tengah,Buol,SDN 1 Bokat | SDN 2 Bokat,15 Siswa,15,angka_literal,2,1,https://radarpalu.jawapos.com/sulteng/2607290023/lagi-15-siswa-sd-di-bokat-kabupaten-buol-keracunan-setelah-konsumsi-mbg,"[""https://radarpalu.jawapos.com/sulteng/2607290023/lagi-15-siswa-sd-di-bokat-kabupaten-buol-keracunan-setelah-konsumsi-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r443c6,31 Juli 2026,2026-07-31,2026,7,tanggal,Jawa Tengah,Kota Semarang,SMKN 6 Semarang,707 Siswa,707,angka_literal,1,1,https://www.kompas.id/artikel/707-siswa-dan-guru-smkn-6-semarang-keracunan-massal-usai-santap-mbg,"[""https://www.kompas.id/artikel/707-siswa-dan-guru-smkn-6-semarang-keracunan-massal-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r464c6,31 Juli 2026,2026-07-31,2026,7,tanggal,Jawa Tengah,Kota Surakarta,SDII Al Abidin Solo,108 Siswa,108,angka_literal,1,1,https://www.merahputih.com/,"[""https://www.merahputih.com/""]",rujukan_hanya_beranda,belum_diperiksa_individual,False,rujukan_hanya_beranda,29876794,2026-09-18
W29876794-r173c6,3 Agustus 2026,2026-08-03,2026,8,tanggal,Kalimantan Timur,Kutai Kartanegara,SDN 025 Sebulu | SDN 003 Sebulu | MI (Spesifik tidak disebutkan) | MTS (Spesifik tidak disebutkan),46 Orang,46,angka_literal,4,1,https://eksposkaltim.com/berita-18043-dugaan-keracunan-massal-mbg-di-kukar-puluhan-pelajar-dilarikan-ke-puskesmas-.html,"[""https://eksposkaltim.com/berita-18043-dugaan-keracunan-massal-mbg-di-kukar-puluhan-pelajar-dilarikan-ke-puskesmas-.html""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
